Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-26 09:01:51.5827;401;2715aba63b96d383a8bd285e950eb971;anonymous;0.6123;ReceivingData
Sample;2021-01-26 09:01:51.6406;404;2715aba63b96d383a8bd285e950eb971;anonymous;0.6067;ReceivingData
Sample;2021-01-26 09:01:51.6465;405;2715aba63b96d383a8bd285e950eb971;anonymous;0.6992;ReceivingData
Sample;2021-01-26 09:01:51.7373;411;2715aba63b96d383a8bd285e950eb971;anonymous;0.7546;ReceivingData
Sample;2021-01-26 09:01:51.7483;412;2715aba63b96d383a8bd285e950eb971;anonymous;0.7936;ReceivingData
Sample;2021-01-26 09:01:51.8829;421;2715aba63b96d383a8bd285e950eb971;anonymous;0.7925;ReceivingData
Sample;2021-01-26 09:01:51.9188;422;2715aba63b96d383a8bd285e950eb971;anonymous;0.7911;ReceivingData
Sample;2021-01-26 09:01:52.0145;429;2715aba63b96d383a8bd285e950eb971;anonymous;0.7836;ReceivingData
Sample;2021-01-26 09:01:52.0325;430;2715aba63b96d383a8bd285e950eb971;anonymous;0.7970;ReceivingData
Sample;2021-01-26 09:01:52.1412;436;2715aba63b96d383a8bd285e950eb971;anonymous;0.8218;ReceivingData
Sample;2021-01-26 09:01:52.1482;437;2715aba63b96d383a8bd285e950eb971;anonymous;0.8522;ReceivingData
Sample;2021-01-26 09:01:52.2864;447;2715aba63b96d383a8bd285e950eb971;anonymous;0.9082;ReceivingData
Sample;2021-01-26 09:01:52.3163;448;2715aba63b96d383a8bd285e950eb971;anonymous;0.9130;ReceivingData
Sample;2021-01-26 09:01:52.3213;449;2715aba63b96d383a8bd285e950eb971;anonymous;0.8889;ReceivingData
Sample;2021-01-26 09:01:52.4579;456;2715aba63b96d383a8bd285e950eb971;anonymous;0.8542;ReceivingData
Sample;2021-01-26 09:01:52.4838;457;2715aba63b96d383a8bd285e950eb971;anonymous;0.8229;ReceivingData
Sample;2021-01-26 09:01:52.5497;459;2715aba63b96d383a8bd285e950eb971;anonymous;0.8038;ReceivingData
Sample;2021-01-26 09:01:52.5566;460;2715aba63b96d383a8bd285e950eb971;anonymous;0.7863;ReceivingData
Sample;2021-01-26 09:01:52.6664;467;2715aba63b96d383a8bd285e950eb971;anonymous;0.7791;ReceivingData
Sample;2021-01-26 09:01:52.6848;468;2715aba63b96d383a8bd285e950eb971;anonymous;0.7794;ReceivingData
