Event;Timestamp;Framecount;SessionID;Email;BCIState;InputWindow;InputWindowOrder;InterTrialTimer;InputWindowTimer;GameState;CurrentFabAlarm;AccInputTrialsLeft;AccInputRate;FabInputTrialsLeft;FabInputRate;RejInputTrialsLeft;RejInputRate;AssistSuccessTrialsLeft;AssistSuccessRate;AssistFailTrialsLeft;AssistFailRate;ExplicitShamTrialsLeft;ExplicitShamRate;TrialResult;BCIConfidence;InputNumber;TrialGoal
MotorImagery;2021-01-26 09:02:24.2090;2470;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7044;14;NULL
Rest;2021-01-26 09:02:24.3192;2477;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6918;14;NULL
MotorImagery;2021-01-26 09:02:24.5715;2491;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7027;15;NULL
Rest;2021-01-26 09:02:24.7147;2500;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6222;15;NULL
InputWindowChange;2021-01-26 09:02:25.3788;2537;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Closed;2;-3.4355;0.0000;Running;1.2571;9;0.0500;6;0.0000;3;0.0500;0;0.0000;0;0.0000;0;0.0000;NA;NULL;NULL;NULL
GameDecision;2021-01-26 09:02:25.3798;2537;2715aba63b96d383a8bd285e950eb971;anonymous;NULL;Closed;2;-3.4355;0.0000;Running;1.2571;9;0.0500;5;0.0500;3;0.0500;0;0.0000;0;0.0000;0;0.0000;FabInput;NULL;NULL;FabInput
MotorImagery;2021-01-26 09:02:25.6172;2552;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7255;16;NULL
Rest;2021-01-26 09:02:27.0115;2635;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6605;16;NULL
MotorImagery;2021-01-26 09:02:28.5579;2740;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.7441;17;NULL
Rest;2021-01-26 09:02:29.3119;2792;2715aba63b96d383a8bd285e950eb971;anonymous;ReceivingData;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0.6335;17;NULL
