Event;Timestamp;Framecount;SessionID;Email;BCIConfidence;BCIState
Sample;2021-01-26 10:57:06.4506;877;1d63adebd0521fedbb068400054e3601;anonymous;0.5031;ReceivingData
Sample;2021-01-26 10:57:06.4536;878;1d63adebd0521fedbb068400054e3601;anonymous;0.4900;ReceivingData
Sample;2021-01-26 10:57:06.5833;887;1d63adebd0521fedbb068400054e3601;anonymous;0.4900;ReceivingData
Sample;2021-01-26 10:57:06.6013;888;1d63adebd0521fedbb068400054e3601;anonymous;0.4440;ReceivingData
Sample;2021-01-26 10:57:06.7199;896;1d63adebd0521fedbb068400054e3601;anonymous;0.4338;ReceivingData
Sample;2021-01-26 10:57:06.7389;897;1d63adebd0521fedbb068400054e3601;anonymous;0.4346;ReceivingData
Sample;2021-01-26 10:57:06.8476;905;1d63adebd0521fedbb068400054e3601;anonymous;0.4502;ReceivingData
Sample;2021-01-26 10:57:06.8546;906;1d63adebd0521fedbb068400054e3601;anonymous;0.5014;ReceivingData
Sample;2021-01-26 10:57:06.9663;913;1d63adebd0521fedbb068400054e3601;anonymous;0.4998;ReceivingData
Sample;2021-01-26 10:57:06.9832;914;1d63adebd0521fedbb068400054e3601;anonymous;0.5166;ReceivingData
Sample;2021-01-26 10:57:07.1238;923;1d63adebd0521fedbb068400054e3601;anonymous;0.4888;ReceivingData
Sample;2021-01-26 10:57:07.1383;924;1d63adebd0521fedbb068400054e3601;anonymous;0.4576;ReceivingData
Sample;2021-01-26 10:57:07.1493;925;1d63adebd0521fedbb068400054e3601;anonymous;0.4732;ReceivingData
Sample;2021-01-26 10:57:07.2191;930;1d63adebd0521fedbb068400054e3601;anonymous;0.4472;ReceivingData
Sample;2021-01-26 10:57:07.2321;931;1d63adebd0521fedbb068400054e3601;anonymous;0.4508;ReceivingData
Sample;2021-01-26 10:57:07.3663;940;1d63adebd0521fedbb068400054e3601;anonymous;0.4690;ReceivingData
Sample;2021-01-26 10:57:07.3852;941;1d63adebd0521fedbb068400054e3601;anonymous;0.4679;ReceivingData
Sample;2021-01-26 10:57:07.5019;948;1d63adebd0521fedbb068400054e3601;anonymous;0.5365;ReceivingData
Sample;2021-01-26 10:57:07.5119;949;1d63adebd0521fedbb068400054e3601;anonymous;0.5892;ReceivingData
Sample;2021-01-26 10:57:07.6196;956;1d63adebd0521fedbb068400054e3601;anonymous;0.6225;ReceivingData
Sample;2021-01-26 10:57:07.6325;957;1d63adebd0521fedbb068400054e3601;anonymous;0.6183;ReceivingData
Sample;2021-01-26 10:57:07.7492;964;1d63adebd0521fedbb068400054e3601;anonymous;0.6349;ReceivingData
Sample;2021-01-26 10:57:07.7522;965;1d63adebd0521fedbb068400054e3601;anonymous;0.6587;ReceivingData
Sample;2021-01-26 10:57:07.9178;975;1d63adebd0521fedbb068400054e3601;anonymous;0.6498;ReceivingData
Sample;2021-01-26 10:57:07.9278;976;1d63adebd0521fedbb068400054e3601;anonymous;0.6301;ReceivingData
Sample;2021-01-26 10:57:07.9846;980;1d63adebd0521fedbb068400054e3601;anonymous;0.6099;ReceivingData
Sample;2021-01-26 10:57:07.9986;981;1d63adebd0521fedbb068400054e3601;anonymous;0.6209;ReceivingData
Sample;2021-01-26 10:57:08.1472;991;1d63adebd0521fedbb068400054e3601;anonymous;0.6550;ReceivingData
Sample;2021-01-26 10:57:08.1522;992;1d63adebd0521fedbb068400054e3601;anonymous;0.6527;ReceivingData
Sample;2021-01-26 10:57:08.1831;993;1d63adebd0521fedbb068400054e3601;anonymous;0.6408;ReceivingData
Sample;2021-01-26 10:57:08.2529;998;1d63adebd0521fedbb068400054e3601;anonymous;0.6240;ReceivingData
Sample;2021-01-26 10:57:08.2579;999;1d63adebd0521fedbb068400054e3601;anonymous;0.6079;ReceivingData
Sample;2021-01-26 10:57:08.4005;1007;1d63adebd0521fedbb068400054e3601;anonymous;0.6107;ReceivingData
Sample;2021-01-26 10:57:08.4164;1008;1d63adebd0521fedbb068400054e3601;anonymous;0.6059;ReceivingData
Sample;2021-01-26 10:57:08.5022;1014;1d63adebd0521fedbb068400054e3601;anonymous;0.6054;ReceivingData
Sample;2021-01-26 10:57:08.5152;1015;1d63adebd0521fedbb068400054e3601;anonymous;0.5675;ReceivingData
Sample;2021-01-26 10:57:08.6475;1023;1d63adebd0521fedbb068400054e3601;anonymous;0.5432;ReceivingData
Sample;2021-01-26 10:57:08.6634;1024;1d63adebd0521fedbb068400054e3601;anonymous;0.5338;ReceivingData
Sample;2021-01-26 10:57:08.7687;1030;1d63adebd0521fedbb068400054e3601;anonymous;0.4829;ReceivingData
Sample;2021-01-26 10:57:08.7766;1031;1d63adebd0521fedbb068400054e3601;anonymous;0.4569;ReceivingData
